,episode,actions,rewards
2122,2122,1,-100000.0
2123,2123,1,-100000.0
2124,2124,1,-100000.0
2125,2125,1,-100000.0
2126,2126,1,-100000.0
2127,2127,1,-100000.0
2128,2128,1,-100000.0
2129,2129,1,-100000.0
2130,2130,1,-100000.0
2131,2131,1,-100000.0
2132,2132,1,-100000.0
2133,2133,1,-100000.0
2134,2134,1,-100000.0
2135,2135,1,-100000.0
2136,2136,1,-100000.0
2137,2137,1,-100000.0
2138,2138,1,-100000.0
2139,2139,1,-100000.0
2140,2140,1,-100000.0
2141,2141,1,-100000.0
2142,2142,1,-100000.0
2143,2143,1,-100000.0
2144,2144,1,-100000.0
2145,2145,1,-100000.0
2146,2146,1,-100000.0
2147,2147,1,-100000.0
2148,2148,1,-100000.0
2149,2149,1,-100000.0
2150,2150,1,-100000.0
2151,2151,1,-100000.0
2152,2152,1,-100000.0
2153,2153,1,-100000.0
2154,2154,1,-100000.0
2155,2155,1,-100000.0
2156,2156,1,-100000.0
2157,2157,1,-100000.0
2158,2158,1,-100000.0
2159,2159,1,-100000.0
2160,2160,1,-100000.0
2161,2161,1,-100000.0
2162,2162,1,-100000.0
2163,2163,1,-100000.0
2164,2164,1,-100000.0
2165,2165,1,-100000.0
2166,2166,1,-100000.0
2167,2167,1,-100000.0
2168,2168,1,-100000.0
2169,2169,1,-100000.0
2170,2170,1,-100000.0
2171,2171,1,-100000.0
2172,2172,1,-100000.0
2173,2173,1,-100000.0
2174,2174,1,-100000.0
2175,2175,1,-100000.0
2176,2176,1,-100000.0
2177,2177,1,-100000.0
2178,2178,1,-100000.0
2179,2179,1,-100000.0
2180,2180,1,-100000.0
2181,2181,1,-100000.0
2182,2182,1,-100000.0
2183,2183,1,-100000.0
2184,2184,1,-100000.0
2185,2185,1,-100000.0
2186,2186,1,-100000.0
2187,2187,1,-100000.0
2188,2188,1,-100000.0
2189,2189,1,-100000.0
2190,2190,1,-100000.0
2191,2191,1,-100000.0
2192,2192,1,-100000.0
2193,2193,1,-100000.0
2194,2194,1,-100000.0
2195,2195,1,-100000.0
2196,2196,1,-100000.0
2197,2197,1,-100000.0
2198,2198,1,-100000.0
2199,2199,1,-100000.0
2200,2200,1,-100000.0
2201,2201,1,-100000.0
2202,2202,1,-100000.0
2203,2203,1,-100000.0
2204,2204,1,-100000.0
2205,2205,1,-100000.0
2206,2206,1,-100000.0
2207,2207,1,-100000.0
2208,2208,1,-100000.0
2209,2209,1,-100000.0
2210,2210,1,-100000.0
2211,2211,1,-100000.0
2212,2212,1,-100000.0
2213,2213,1,-100000.0
2214,2214,1,-100000.0
2215,2215,1,-100000.0
2216,2216,1,-100000.0
2217,2217,1,-100000.0
2218,2218,1,-100000.0
2219,2219,1,-100000.0
2220,2220,1,-100000.0
2221,2221,1,-100000.0
2222,2222,1,-100000.0
2223,2223,1,-100000.0
2224,2224,1,-100000.0
2225,2225,1,-100000.0
2226,2226,1,-100000.0
2227,2227,1,-100000.0
2228,2228,1,-100000.0
2229,2229,1,-100000.0
2230,2230,1,-100000.0
2231,2231,1,-100000.0
2232,2232,1,-100000.0
2233,2233,1,-100000.0
2234,2234,1,-100000.0
2235,2235,1,-100000.0
2236,2236,1,-100000.0
2237,2237,1,-100000.0
2238,2238,1,-100000.0
2239,2239,1,-100000.0
2240,2240,1,-100000.0
2241,2241,1,-100000.0
2242,2242,1,-100000.0
2243,2243,1,-100000.0
2244,2244,1,-100000.0
2245,2245,1,-100000.0
2246,2246,1,-100000.0
2247,2247,1,-100000.0
2248,2248,1,-100000.0
2249,2249,1,-100000.0
2250,2250,1,-100000.0
2251,2251,1,-100000.0
2252,2252,1,-100000.0
2253,2253,1,-100000.0
2254,2254,1,-100000.0
2255,2255,1,-100000.0
2256,2256,1,-100000.0
2257,2257,1,-100000.0
2258,2258,1,-100000.0
2259,2259,1,-100000.0
2260,2260,1,-100000.0
2261,2261,1,-100000.0
2262,2262,1,-100000.0
2263,2263,1,-100000.0
2264,2264,1,-100000.0
2265,2265,1,-100000.0
2266,2266,1,-100000.0
2267,2267,1,-100000.0
2268,2268,1,-100000.0
2269,2269,1,-100000.0
2270,2270,1,-100000.0
2271,2271,1,-100000.0
2272,2272,1,-100000.0
2273,2273,1,-100000.0
2274,2274,1,-100000.0
2275,2275,1,-100000.0
2276,2276,1,-100000.0
2277,2277,1,-100000.0
2278,2278,1,-100000.0
2279,2279,1,-100000.0
2280,2280,1,-100000.0
2281,2281,1,-100000.0
2282,2282,1,-100000.0
2283,2283,1,-100000.0
2284,2284,1,-100000.0
2285,2285,1,-100000.0
2286,2286,1,-100000.0
2287,2287,1,-100000.0
2288,2288,1,-100000.0
2289,2289,1,-100000.0
2290,2290,1,-100000.0
2291,2291,1,-100000.0
2292,2292,1,-100000.0
2293,2293,1,-100000.0
2294,2294,1,-100000.0
2295,2295,1,-100000.0
2296,2296,1,-100000.0
2297,2297,1,-100000.0
2298,2298,1,-100000.0
2299,2299,1,-100000.0
2300,2300,1,-100000.0
2301,2301,1,-100000.0
2302,2302,1,-100000.0
2303,2303,1,-100000.0
2304,2304,1,-100000.0
2305,2305,1,-100000.0
2306,2306,1,-100000.0
2307,2307,1,-100000.0
2308,2308,1,-100000.0
2309,2309,1,-100000.0
2310,2310,1,-100000.0
2311,2311,1,-100000.0
2312,2312,1,-100000.0
2313,2313,1,-100000.0
2314,2314,1,-100000.0
2315,2315,1,-100000.0
2316,2316,1,-100000.0
2317,2317,1,-100000.0
2318,2318,1,-100000.0
2319,2319,1,-100000.0
2320,2320,1,-100000.0
2321,2321,1,-100000.0
2322,2322,1,-100000.0
2323,2323,1,-100000.0
2324,2324,1,-100000.0
2325,2325,1,-100000.0
2326,2326,1,-100000.0
2327,2327,1,-100000.0
2328,2328,1,-100000.0
2329,2329,1,-100000.0
2330,2330,1,-100000.0
2331,2331,1,-100000.0
2332,2332,1,-100000.0
2333,2333,1,-100000.0
2334,2334,1,-100000.0
2335,2335,1,-100000.0
2336,2336,1,-100000.0
2337,2337,1,-100000.0
2338,2338,1,-100000.0
2339,2339,1,-100000.0
2340,2340,1,-100000.0
2341,2341,1,-100000.0
2342,2342,1,-100000.0
2343,2343,1,-100000.0
2344,2344,1,-100000.0
2345,2345,1,-100000.0
2346,2346,1,-100000.0
2347,2347,1,-100000.0
2348,2348,1,-100000.0
2349,2349,1,-100000.0
2350,2350,1,-100000.0
2351,2351,1,-100000.0
2352,2352,1,-100000.0
2353,2353,1,-100000.0
2354,2354,1,-100000.0
2355,2355,1,-100000.0
2356,2356,1,-100000.0
2357,2357,1,-100000.0
2358,2358,1,-100000.0
2359,2359,1,-100000.0
2360,2360,1,-100000.0
2361,2361,1,-100000.0
2362,2362,1,-100000.0
2363,2363,1,-100000.0
2364,2364,1,-100000.0
2365,2365,1,-100000.0
2366,2366,1,-100000.0
2367,2367,1,-100000.0
2368,2368,1,-100000.0
2369,2369,1,-100000.0
2370,2370,1,-100000.0
2371,2371,1,-100000.0
2372,2372,1,-100000.0
2373,2373,1,-100000.0
2374,2374,1,-100000.0
2375,2375,1,-100000.0
2376,2376,1,-100000.0
2377,2377,1,-100000.0
2378,2378,1,-100000.0
2379,2379,1,-100000.0
2380,2380,1,-100000.0
2381,2381,1,-100000.0
2382,2382,1,-100000.0
2383,2383,1,-100000.0
2384,2384,1,-100000.0
2385,2385,1,-100000.0
2386,2386,1,-100000.0
2387,2387,1,-100000.0
2388,2388,1,-100000.0
2389,2389,1,-100000.0
2390,2390,1,-100000.0
2391,2391,1,-100000.0
2392,2392,1,-100000.0
2393,2393,1,-100000.0
2394,2394,1,-100000.0
2395,2395,1,-100000.0
2396,2396,1,-100000.0
2397,2397,1,-100000.0
2398,2398,1,-100000.0
2399,2399,1,-100000.0
2400,2400,1,-100000.0
2401,2401,1,-100000.0
2402,2402,1,-100000.0
2403,2403,1,-100000.0
2404,2404,1,-100000.0
2405,2405,1,-100000.0
2406,2406,1,-100000.0
2407,2407,1,-100000.0
2408,2408,1,-100000.0
2409,2409,1,-100000.0
2410,2410,1,-100000.0
2411,2411,1,-100000.0
2412,2412,1,-100000.0
2413,2413,1,-100000.0
2414,2414,1,-100000.0
2415,2415,1,-100000.0
2416,2416,1,-100000.0
2417,2417,1,-100000.0
2418,2418,1,-100000.0
2419,2419,1,-100000.0
2420,2420,1,-100000.0
2421,2421,1,-100000.0
2422,2422,1,-100000.0
2423,2423,1,-100000.0
2424,2424,1,-100000.0
2425,2425,1,-100000.0
2426,2426,1,-100000.0
2427,2427,1,-100000.0
2428,2428,1,-100000.0
2429,2429,1,-100000.0
2430,2430,1,-100000.0
2431,2431,1,-100000.0
2432,2432,1,-100000.0
2433,2433,1,-100000.0
2434,2434,1,-100000.0
2435,2435,1,-100000.0
2436,2436,1,-100000.0
2437,2437,1,-100000.0
2438,2438,1,-100000.0
2439,2439,1,-100000.0
2440,2440,1,-100000.0
2441,2441,1,-100000.0
2442,2442,1,-100000.0
2443,2443,1,-100000.0
2444,2444,1,-100000.0
2445,2445,1,-100000.0
2446,2446,1,-100000.0
2447,2447,1,-100000.0
2448,2448,1,-100000.0
2449,2449,1,-100000.0
2450,2450,1,-100000.0
2451,2451,1,-100000.0
2452,2452,1,-100000.0
2453,2453,1,-100000.0
2454,2454,1,-100000.0
2455,2455,1,-100000.0
2456,2456,1,-100000.0
2457,2457,1,-100000.0
2458,2458,1,-100000.0
2459,2459,1,-100000.0
2460,2460,1,-100000.0
2461,2461,1,-100000.0
2462,2462,1,-100000.0
2463,2463,1,-100000.0
2464,2464,1,-100000.0
2465,2465,1,-100000.0
2466,2466,1,-100000.0
2467,2467,1,-100000.0
2468,2468,1,-100000.0
2469,2469,1,-100000.0
2470,2470,1,-100000.0
2471,2471,1,-100000.0
2472,2472,1,-100000.0
2473,2473,1,-100000.0
2474,2474,1,-100000.0
2475,2475,1,-100000.0
2476,2476,1,-100000.0
2477,2477,1,-100000.0
2478,2478,1,-100000.0
2479,2479,1,-100000.0
2480,2480,1,-100000.0
2481,2481,1,-100000.0
2482,2482,1,-100000.0
2483,2483,1,-100000.0
2484,2484,1,-100000.0
2485,2485,1,-100000.0
2486,2486,1,-100000.0
2487,2487,1,-100000.0
2488,2488,1,-100000.0
2489,2489,1,-100000.0
2490,2490,1,-100000.0
2491,2491,1,-100000.0
2492,2492,1,-100000.0
2493,2493,1,-100000.0
2494,2494,1,-100000.0
2495,2495,1,-100000.0
2496,2496,1,-100000.0
2497,2497,1,-100000.0
2498,2498,1,-100000.0
2499,2499,1,-100000.0
2500,2500,1,-100000.0
2501,2501,1,-100000.0
2502,2502,1,-100000.0
2503,2503,1,-100000.0
2504,2504,1,-100000.0
2505,2505,1,-100000.0
2506,2506,1,-100000.0
2507,2507,1,-100000.0
2508,2508,1,-100000.0
2509,2509,1,-100000.0
2510,2510,1,-100000.0
2511,2511,1,-100000.0
2512,2512,1,-100000.0
2513,2513,1,-100000.0
2514,2514,1,-100000.0
2515,2515,1,-100000.0
2516,2516,1,-100000.0
2517,2517,1,-100000.0
2518,2518,1,-100000.0
2519,2519,1,-100000.0
2520,2520,1,-100000.0
2521,2521,1,-100000.0
2522,2522,1,-100000.0
2523,2523,1,-100000.0
2524,2524,1,-100000.0
2525,2525,1,-100000.0
2526,2526,1,-100000.0
2527,2527,1,-100000.0
2528,2528,1,-100000.0
2529,2529,1,-100000.0
2530,2530,1,-100000.0
2531,2531,1,-100000.0
2532,2532,1,-100000.0
2533,2533,1,-100000.0
2534,2534,1,-100000.0
2535,2535,1,-100000.0
2536,2536,1,-100000.0
2537,2537,1,-100000.0
2538,2538,1,-100000.0
2539,2539,1,-100000.0
2540,2540,1,-100000.0
2541,2541,1,-100000.0
2542,2542,1,-100000.0
2543,2543,1,-100000.0
2544,2544,1,-100000.0
2545,2545,1,-100000.0
2546,2546,1,-100000.0
2547,2547,1,-100000.0
2548,2548,1,-100000.0
2549,2549,1,-100000.0
2550,2550,1,-100000.0
2551,2551,1,-100000.0
2552,2552,1,-100000.0
2553,2553,1,-100000.0
2554,2554,1,-100000.0
2555,2555,1,-100000.0
2556,2556,1,-100000.0
2557,2557,1,-100000.0
2558,2558,1,-100000.0
2559,2559,1,-100000.0
2560,2560,1,-100000.0
2561,2561,1,-100000.0
2562,2562,1,-100000.0
2563,2563,1,-100000.0
2564,2564,1,-100000.0
2565,2565,1,-100000.0
2566,2566,1,-100000.0
2567,2567,1,-100000.0
2568,2568,1,-100000.0
2569,2569,1,-100000.0
2570,2570,1,-100000.0
2571,2571,1,-100000.0
2572,2572,1,-100000.0
2573,2573,1,-100000.0
2574,2574,1,-100000.0
2575,2575,1,-100000.0
2576,2576,1,-100000.0
2577,2577,1,-100000.0
2578,2578,1,-100000.0
2579,2579,1,-100000.0
2580,2580,1,-100000.0
2581,2581,1,-100000.0
2582,2582,1,-100000.0
2583,2583,1,-100000.0
2584,2584,1,-100000.0
2585,2585,1,-100000.0
2586,2586,1,-100000.0
2587,2587,1,-100000.0
2588,2588,1,-100000.0
2589,2589,1,-100000.0
2590,2590,1,-100000.0
2591,2591,1,-100000.0
2592,2592,1,-100000.0
2593,2593,1,-100000.0
2594,2594,1,-100000.0
2595,2595,1,-100000.0
2596,2596,1,-100000.0
2597,2597,1,-100000.0
2598,2598,1,-100000.0
2599,2599,1,-100000.0
2600,2600,1,-100000.0
2601,2601,1,-100000.0
2602,2602,1,-100000.0
2603,2603,1,-100000.0
2604,2604,1,-100000.0
2605,2605,1,-100000.0
2606,2606,1,-100000.0
2607,2607,1,-100000.0
2608,2608,1,-100000.0
2609,2609,1,-100000.0
2610,2610,1,-100000.0
2611,2611,1,-100000.0
2612,2612,1,-100000.0
2613,2613,1,-100000.0
2614,2614,1,-100000.0
2615,2615,1,-100000.0
2616,2616,1,-100000.0
2617,2617,1,-100000.0
2618,2618,1,-100000.0
2619,2619,1,-100000.0
2620,2620,1,-100000.0
2621,2621,1,-100000.0
2622,2622,1,-100000.0
2623,2623,1,-100000.0
2624,2624,1,-100000.0
2625,2625,1,-100000.0
2626,2626,1,-100000.0
2627,2627,1,-100000.0
2628,2628,1,-100000.0
2629,2629,1,-100000.0
2630,2630,1,-100000.0
2631,2631,1,-100000.0
2632,2632,1,-100000.0
2633,2633,1,-100000.0
2634,2634,1,-100000.0
2635,2635,1,-100000.0
2636,2636,1,-100000.0
2637,2637,1,-100000.0
2638,2638,1,-100000.0
2639,2639,1,-100000.0
2640,2640,1,-100000.0
2641,2641,1,-100000.0
2642,2642,1,-100000.0
2643,2643,1,-100000.0
2644,2644,1,-100000.0
2645,2645,1,-100000.0
2646,2646,1,-100000.0
2647,2647,1,-100000.0
2648,2648,1,-100000.0
2649,2649,1,-100000.0
2650,2650,1,-100000.0
2651,2651,1,-100000.0
2652,2652,1,-100000.0
2653,2653,1,-100000.0
2654,2654,1,-100000.0
2655,2655,1,-100000.0
2656,2656,1,-100000.0
2657,2657,1,-100000.0
2658,2658,1,-100000.0
2659,2659,1,-100000.0
2660,2660,1,-100000.0
2661,2661,1,-100000.0
2662,2662,1,-100000.0
2663,2663,1,-100000.0
2664,2664,1,-100000.0
2665,2665,1,-100000.0
2666,2666,1,-100000.0
2667,2667,1,-100000.0
2668,2668,1,-100000.0
2669,2669,1,-100000.0
2670,2670,1,-100000.0
2671,2671,1,-100000.0
2672,2672,1,-100000.0
2673,2673,1,-100000.0
2674,2674,1,-100000.0
2675,2675,1,-100000.0
2676,2676,1,-100000.0
2677,2677,1,-100000.0
2678,2678,1,-100000.0
2679,2679,1,-100000.0
2680,2680,1,-100000.0
2681,2681,1,-100000.0
2682,2682,1,-100000.0
2683,2683,1,-100000.0
2684,2684,1,-100000.0
2685,2685,1,-100000.0
2686,2686,1,-100000.0
2687,2687,1,-100000.0
2688,2688,1,-100000.0
2689,2689,1,-100000.0
2690,2690,1,-100000.0
2691,2691,1,-100000.0
2692,2692,1,-100000.0
2693,2693,1,-100000.0
2694,2694,1,-100000.0
2695,2695,1,-100000.0
2696,2696,1,-100000.0
2697,2697,1,-100000.0
2698,2698,1,-100000.0
2699,2699,1,-100000.0
2700,2700,1,-100000.0
2701,2701,1,-100000.0
2702,2702,1,-100000.0
2703,2703,1,-100000.0
2704,2704,1,-100000.0
2705,2705,1,-100000.0
2706,2706,1,-100000.0
2707,2707,1,-100000.0
2708,2708,1,-100000.0
2709,2709,1,-100000.0
2710,2710,1,-100000.0
2711,2711,1,-100000.0
2712,2712,1,-100000.0
2713,2713,1,-100000.0
2714,2714,1,-100000.0
2715,2715,1,-100000.0
2716,2716,1,-100000.0
2717,2717,1,-100000.0
2718,2718,1,-100000.0
2719,2719,1,-100000.0
2720,2720,1,-100000.0
2721,2721,1,-100000.0
2722,2722,1,-100000.0
2723,2723,1,-100000.0
2724,2724,1,-100000.0
2725,2725,1,-100000.0
2726,2726,1,-100000.0
2727,2727,1,-100000.0
2728,2728,1,-100000.0
2729,2729,1,-100000.0
2730,2730,1,-100000.0
2731,2731,1,-100000.0
2732,2732,1,-100000.0
2733,2733,1,-100000.0
2734,2734,1,-100000.0
2735,2735,1,-100000.0
2736,2736,1,-100000.0
2737,2737,1,-100000.0
2738,2738,1,-100000.0
2739,2739,1,-100000.0
2740,2740,1,-100000.0
2741,2741,1,-100000.0
2742,2742,1,-100000.0
2743,2743,1,-100000.0
2744,2744,1,-100000.0
2745,2745,1,-100000.0
2746,2746,1,-100000.0
2747,2747,1,-100000.0
2748,2748,1,-100000.0
2749,2749,1,-100000.0
2750,2750,1,-100000.0
2751,2751,1,-100000.0
2752,2752,1,-100000.0
2753,2753,1,-100000.0
2754,2754,1,-100000.0
2755,2755,1,-100000.0
2756,2756,1,-100000.0
2757,2757,1,-100000.0
2758,2758,1,-100000.0
2759,2759,1,-100000.0
2760,2760,1,-100000.0
2761,2761,1,-100000.0
2762,2762,1,-100000.0
2763,2763,1,-100000.0
2764,2764,1,-100000.0
2765,2765,1,-100000.0
2766,2766,1,-100000.0
2767,2767,1,-100000.0
2768,2768,1,-100000.0
2769,2769,1,-100000.0
2770,2770,1,-100000.0
2771,2771,1,-100000.0
2772,2772,1,-100000.0
2773,2773,1,-100000.0
2774,2774,1,-100000.0
2775,2775,1,-100000.0
2776,2776,1,-100000.0
2777,2777,1,-100000.0
2778,2778,1,-100000.0
2779,2779,1,-100000.0
2780,2780,1,-100000.0
2781,2781,1,-100000.0
2782,2782,1,-100000.0
2783,2783,1,-100000.0
2784,2784,1,-100000.0
2785,2785,1,-100000.0
2786,2786,1,-100000.0
2787,2787,1,-100000.0
2788,2788,1,-100000.0
2789,2789,1,-100000.0
2790,2790,1,-100000.0
2791,2791,1,-100000.0
2792,2792,1,-100000.0
2793,2793,1,-100000.0
2794,2794,1,-100000.0
2795,2795,1,-100000.0
2796,2796,1,-100000.0
2797,2797,1,-100000.0
2798,2798,1,-100000.0
2799,2799,1,-100000.0
2800,2800,1,-100000.0
2801,2801,1,-100000.0
2802,2802,1,-100000.0
2803,2803,1,-100000.0
2804,2804,1,-100000.0
2805,2805,1,-100000.0
2806,2806,1,-100000.0
2807,2807,1,-100000.0
2808,2808,1,-100000.0
2809,2809,1,-100000.0
2810,2810,1,-100000.0
2811,2811,1,-100000.0
2812,2812,1,-100000.0
2813,2813,1,-100000.0
2814,2814,1,-100000.0
2815,2815,1,-100000.0
2816,2816,1,-100000.0
2817,2817,1,-100000.0
2818,2818,1,-100000.0
2819,2819,1,-100000.0
2820,2820,1,-100000.0
2821,2821,1,-100000.0
2822,2822,1,-100000.0
2823,2823,1,-100000.0
2824,2824,1,-100000.0
2825,2825,1,-100000.0
2826,2826,1,-100000.0
2827,2827,1,-100000.0
2828,2828,1,-100000.0
2829,2829,1,-100000.0
2830,2830,1,-100000.0
2831,2831,1,-100000.0
2832,2832,1,-100000.0
2833,2833,1,-100000.0
2834,2834,1,-100000.0
2835,2835,1,-100000.0
2836,2836,1,-100000.0
2837,2837,1,-100000.0
2838,2838,1,-100000.0
2839,2839,1,-100000.0
2840,2840,1,-100000.0
2841,2841,1,-100000.0
2842,2842,1,-100000.0
2843,2843,1,-100000.0
2844,2844,1,-100000.0
2845,2845,1,-100000.0
2846,2846,1,-100000.0
2847,2847,1,-100000.0
2848,2848,1,-100000.0
2849,2849,1,-100000.0
2850,2850,1,-100000.0
2851,2851,1,-100000.0
2852,2852,1,-100000.0
2853,2853,1,-100000.0
2854,2854,1,-100000.0
2855,2855,1,-100000.0
2856,2856,1,-100000.0
2857,2857,1,-100000.0
2858,2858,1,-100000.0
2859,2859,1,-100000.0
2860,2860,1,-100000.0
2861,2861,1,-100000.0
2862,2862,1,-100000.0
2863,2863,1,-100000.0
2864,2864,1,-100000.0
2865,2865,1,-100000.0
2866,2866,1,-100000.0
2867,2867,1,-100000.0
2868,2868,1,-100000.0
2869,2869,1,-100000.0
2870,2870,1,-100000.0
2871,2871,1,-100000.0
2872,2872,1,-100000.0
2873,2873,1,-100000.0
2874,2874,1,-100000.0
2875,2875,1,-100000.0
2876,2876,1,-100000.0
2877,2877,1,-100000.0
2878,2878,1,-100000.0
2879,2879,1,-100000.0
2880,2880,1,-100000.0
2881,2881,1,-100000.0
2882,2882,1,-100000.0
2883,2883,1,-100000.0
2884,2884,1,-100000.0
2885,2885,1,-100000.0
2886,2886,1,-100000.0
2887,2887,1,-100000.0
2888,2888,1,-100000.0
2889,2889,1,-100000.0
2890,2890,1,-100000.0
2891,2891,1,-100000.0
2892,2892,1,-100000.0
2893,2893,1,-100000.0
2894,2894,1,-100000.0
2895,2895,1,-100000.0
2896,2896,1,-100000.0
2897,2897,1,-100000.0
2898,2898,1,-100000.0
2899,2899,1,-100000.0
2900,2900,1,-100000.0
2901,2901,1,-100000.0
2902,2902,1,-100000.0
2903,2903,1,-100000.0
2904,2904,1,-100000.0
2905,2905,1,-100000.0
2906,2906,1,-100000.0
2907,2907,1,-100000.0
2908,2908,1,-100000.0
2909,2909,1,-100000.0
2910,2910,1,-100000.0
2911,2911,1,-100000.0
2912,2912,1,-100000.0
2913,2913,1,-100000.0
2914,2914,1,-100000.0
2915,2915,1,-100000.0
2916,2916,1,-100000.0
2917,2917,1,-100000.0
2918,2918,1,-100000.0
2919,2919,1,-100000.0
2920,2920,1,-100000.0
2921,2921,1,-100000.0
2922,2922,1,-100000.0
2923,2923,1,-100000.0
2924,2924,1,-100000.0
2925,2925,1,-100000.0
2926,2926,1,-100000.0
2927,2927,1,-100000.0
2928,2928,1,-100000.0
2929,2929,1,-100000.0
2930,2930,1,-100000.0
2931,2931,1,-100000.0
2932,2932,1,-100000.0
2933,2933,1,-100000.0
2934,2934,1,-100000.0
2935,2935,1,-100000.0
2936,2936,1,-100000.0
2937,2937,1,-100000.0
2938,2938,1,-100000.0
2939,2939,1,-100000.0
2940,2940,1,-100000.0
2941,2941,1,-100000.0
2942,2942,1,-100000.0
2943,2943,1,-100000.0
2944,2944,1,-100000.0
2945,2945,1,-100000.0
2946,2946,1,-100000.0
2947,2947,1,-100000.0
2948,2948,1,-100000.0
2949,2949,1,-100000.0
2950,2950,1,-100000.0
2951,2951,1,-100000.0
2952,2952,1,-100000.0
2953,2953,1,-100000.0
2954,2954,1,-100000.0
2955,2955,1,-100000.0
2956,2956,1,-100000.0
2957,2957,1,-100000.0
2958,2958,1,-100000.0
2959,2959,1,-100000.0
2960,2960,1,-100000.0
2961,2961,1,-100000.0
2962,2962,1,-100000.0
2963,2963,1,-100000.0
2964,2964,1,-100000.0
2965,2965,1,-100000.0
2966,2966,1,-100000.0
2967,2967,1,-100000.0
2968,2968,1,-100000.0
2969,2969,1,-100000.0
2970,2970,1,-100000.0
2971,2971,1,-100000.0
2972,2972,1,-100000.0
2973,2973,1,-100000.0
2974,2974,1,-100000.0
2975,2975,1,-100000.0
2976,2976,1,-100000.0
2977,2977,1,-100000.0
2978,2978,1,-100000.0
2979,2979,1,-100000.0
2980,2980,1,-100000.0
2981,2981,1,-100000.0
2982,2982,1,-100000.0
2983,2983,1,-100000.0
2984,2984,1,-100000.0
2985,2985,1,-100000.0
2986,2986,1,-100000.0
2987,2987,1,-100000.0
2988,2988,1,-100000.0
2989,2989,1,-100000.0
2990,2990,1,-100000.0
2991,2991,1,-100000.0
2992,2992,1,-100000.0
2993,2993,1,-100000.0
2994,2994,1,-100000.0
2995,2995,1,-100000.0
2996,2996,1,-100000.0
2997,2997,1,-100000.0
2998,2998,1,-100000.0
2999,2999,1,-100000.0
3000,3000,1,-100000.0
3001,3001,1,-100000.0
3002,3002,1,-100000.0
3003,3003,1,-100000.0
3004,3004,1,-100000.0
3005,3005,1,-100000.0
3006,3006,1,-100000.0
3007,3007,1,-100000.0
3008,3008,1,-100000.0
3009,3009,1,-100000.0
3010,3010,1,-100000.0
3011,3011,1,-100000.0
3012,3012,1,-100000.0
3013,3013,1,-100000.0
3014,3014,1,-100000.0
3015,3015,1,-100000.0
3016,3016,1,-100000.0
3017,3017,1,-100000.0
3018,3018,1,-100000.0
3019,3019,1,-100000.0
3020,3020,1,-100000.0
3021,3021,1,-100000.0
3022,3022,1,-100000.0
3023,3023,1,-100000.0
3024,3024,1,-100000.0
3025,3025,1,-100000.0
3026,3026,1,-100000.0
3027,3027,1,-100000.0
3028,3028,1,-100000.0
3029,3029,1,-100000.0
3030,3030,1,-100000.0
3031,3031,1,-100000.0
3032,3032,1,-100000.0
3033,3033,1,-100000.0
3034,3034,1,-100000.0
3035,3035,1,-100000.0
3036,3036,1,-100000.0
3037,3037,1,-100000.0
3038,3038,1,-100000.0
3039,3039,1,-100000.0
3040,3040,1,-100000.0
3041,3041,1,-100000.0
3042,3042,1,-100000.0
3043,3043,1,-100000.0
3044,3044,1,-100000.0
3045,3045,1,-100000.0
3046,3046,1,-100000.0
3047,3047,1,-100000.0
3048,3048,1,-100000.0
3049,3049,1,-100000.0
3050,3050,1,-100000.0
3051,3051,1,-100000.0
3052,3052,1,-100000.0
3053,3053,1,-100000.0
3054,3054,1,-100000.0
3055,3055,1,-100000.0
3056,3056,1,-100000.0
3057,3057,1,-100000.0
3058,3058,1,-100000.0
3059,3059,1,-100000.0
3060,3060,1,-100000.0
3061,3061,1,-100000.0
3062,3062,1,-100000.0
3063,3063,1,-100000.0
3064,3064,1,-100000.0
3065,3065,1,-100000.0
3066,3066,1,-100000.0
3067,3067,1,-100000.0
3068,3068,1,-100000.0
3069,3069,1,-100000.0
3070,3070,1,-100000.0
3071,3071,1,-100000.0
3072,3072,1,-100000.0
3073,3073,1,-100000.0
3074,3074,1,-100000.0
3075,3075,1,-100000.0
3076,3076,1,-100000.0
3077,3077,1,-100000.0
3078,3078,1,-100000.0
3079,3079,1,-100000.0
3080,3080,1,-100000.0
3081,3081,1,-100000.0
3082,3082,1,-100000.0
3083,3083,1,-100000.0
3084,3084,1,-100000.0
3085,3085,1,-100000.0
3086,3086,1,-100000.0
3087,3087,1,-100000.0
3088,3088,1,-100000.0
3089,3089,1,-100000.0
3090,3090,1,-100000.0
3091,3091,1,-100000.0
3092,3092,1,-100000.0
3093,3093,1,-100000.0
3094,3094,1,-100000.0
3095,3095,1,-100000.0
3096,3096,1,-100000.0
3097,3097,1,-100000.0
3098,3098,1,-100000.0
3099,3099,1,-100000.0
3100,3100,1,-100000.0
3101,3101,1,-100000.0
3102,3102,1,-100000.0
3103,3103,1,-100000.0
3104,3104,1,-100000.0
3105,3105,1,-100000.0
3106,3106,1,-100000.0
3107,3107,1,-100000.0
3108,3108,1,-100000.0
3109,3109,1,-100000.0
3110,3110,1,-100000.0
3111,3111,1,-100000.0
3112,3112,1,-100000.0
3113,3113,1,-100000.0
3114,3114,1,-100000.0
3115,3115,1,-100000.0
3116,3116,1,-100000.0
3117,3117,1,-100000.0
3118,3118,1,-100000.0
3119,3119,1,-100000.0
3120,3120,1,-100000.0
